"No.","Time","Source","Destination","Protocol","Length","Info", 1736885364.161848000, 45210
"202","23.675669","20.201.28.151","10.49.10.60","TCP","60","443  >  47140 [ACK] Seq=67085 Ack=2916 Win=80896 Len=0", 1736885387.837704000, 443
"203","23.675856","20.201.28.151","10.49.10.60","TCP","60","443  >  47140 [ACK] Seq=67085 Ack=2992 Win=80896 Len=0", 1736885387.839691000, 443
"204","23.677843","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=1805 Ack=373 Win=1050 Len=0", 1736885387.842070000, 443
"205","23.680222","20.201.28.151","10.49.10.60","TLSv1.3","1490","Application Data", 1736885387.842091000, 47140
"206","23.680243","10.49.10.60","20.201.28.151","TCP","54","47140  >  443 [ACK] Seq=2992 Ack=68521 Win=64128 Len=0", 1736885387.842128000, 443
"207","23.680280","20.201.28.151","10.49.10.60","TLSv1.3","1490","Application Data", 1736885387.842132000, 47140
"208","23.680284","10.49.10.60","20.201.28.151","TCP","54","47140  >  443 [ACK] Seq=2992 Ack=69957 Win=63360 Len=0", 1736885387.842176000, 443
"209","23.680328","20.201.28.151","10.49.10.60","TLSv1.3","954","Application Data", 1736885387.842181000, 47140
"210","23.680333","10.49.10.60","20.201.28.151","TCP","54","47140  >  443 [ACK] Seq=2992 Ack=70857 Win=67072 Len=0", 1736885387.842183000, 443
"211","23.680335","20.201.28.151","10.49.10.60","TLSv1.3","105","Application Data", 1736885387.842186000, 47140
"212","23.680338","10.49.10.60","20.201.28.151","TCP","54","47140  >  443 [ACK] Seq=2992 Ack=70908 Win=67072 Len=0", 1736885387.861008000, 443
"213","23.699160","20.201.28.148","10.49.10.60","TCP","60","443  >  33754 [ACK] Seq=3491 Ack=2414 Win=73728 Len=0", 1736885387.861442000, 443
"214","23.699594","20.201.28.148","10.49.10.60","TLSv1.3","133","Application Data", 1736885387.861485000, 443
"215","23.699637","20.201.28.148","10.49.10.60","TLSv1.3","133","Application Data", 1736885387.861584000, 443
"216","23.699736","20.201.28.148","10.49.10.60","TLSv1.3","144","Application Data", 1736885387.861752000, 33754
"217","23.699904","10.49.10.60","20.201.28.148","TCP","54","33754  >  443 [ACK] Seq=2414 Ack=3739 Win=64128 Len=0", 1736885387.861774000, 33754
"218","23.699926","10.49.10.60","20.201.28.148","TLSv1.3","85","Application Data", 1736885387.877547000, 443
"219","23.715699","20.201.28.151","10.49.10.60","TLSv1.3","1490","Application Data", 1736885387.877565000, 47140
"220","23.715717","10.49.10.60","20.201.28.151","TCP","54","47140  >  443 [ACK] Seq=2992 Ack=72344 Win=70016 Len=0", 1736885387.877579000, 443
"221","23.715731","20.201.28.151","10.49.10.60","TLSv1.3","2457","Application Data, Application Data", 1736885387.877582000, 47140
"222","23.715734","10.49.10.60","20.201.28.151","TCP","54","47140  >  443 [ACK] Seq=2992 Ack=74747 Win=74752 Len=0", 1736885387.955221000, 443
"223","23.793373","20.201.28.148","10.49.10.60","TCP","60","443  >  33754 [ACK] Seq=3739 Ack=2445 Win=73728 Len=0", 1736885387.996209000, 443
"224","23.834361","20.201.28.148","10.49.10.60","TLSv1.3","1023","Application Data", 1736885387.998361000, 443
"225","23.836513","140.82.113.21","10.49.10.60","TCP","60","443  >  58986 [ACK] Seq=1055 Ack=2412 Win=88 Len=0", 1736885388.037839000, 33754
"226","23.875991","10.49.10.60","20.201.28.148","TCP","54","33754  >  443 [ACK] Seq=2445 Ack=4708 Win=64128 Len=0", 1736885388.534905000, 57190
"227","24.373057","10.49.10.60","142.251.133.170","TLSv1.2","89","Application Data", 1736885388.540512000, 38250
"228","24.378664","10.49.10.60","142.251.129.67","TCP","74","38250  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2560771499 TSecr=0 WS=128", 1736885388.540586000, 46952
"229","24.378738","10.49.10.60","142.251.132.227","TCP","74","46952  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1102081217 TSecr=0 WS=128", 1736885388.540793000, 48012
"230","24.378945","10.49.10.60","142.250.78.225","TCP","74","48012  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3258030657 TSecr=0 WS=128", 1736885388.543216000, 53054
"231","24.381368","10.49.10.60","142.251.135.78","TCP","74","53054  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4284326954 TSecr=0 WS=128", 1736885388.548126000, 57204
"232","24.386278","10.49.10.60","142.251.133.170","TLSv1.2","292","Application Data", 1736885388.590209000, 443
"233","24.428361","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=1805 Ack=408 Win=1050 Len=0", 1736885388.591725000, 443
"234","24.429877","142.251.129.67","10.49.10.60","TCP","66","443  >  38250 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885388.591744000, 38250
"235","24.429896","10.49.10.60","142.251.129.67","TCP","54","38250  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885388.591749000, 443
"236","24.429901","142.250.78.225","10.49.10.60","TCP","66","443  >  48012 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885388.591754000, 48012
"237","24.429906","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885388.592609000, 38250
"238","24.430761","10.49.10.60","142.251.129.67","TLSv1.3","717","Client Hello", 1736885388.593395000, 48012
"239","24.431547","10.49.10.60","142.250.78.225","TLSv1.3","727","Client Hello", 1736885388.594274000, 443
"240","24.432426","142.251.135.78","10.49.10.60","TCP","66","443  >  53054 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885388.594289000, 53054
"241","24.432441","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885388.595242000, 53054
"242","24.433394","10.49.10.60","142.251.135.78","TLSv1.3","1292","Client Hello", 1736885388.595368000, 53054
"243","24.433520","10.49.10.60","142.251.135.78","TLSv1.3","60","Change Cipher Spec", 1736885388.595665000, 53054
"244","24.433817","10.49.10.60","142.251.135.78","TCP","1466","53054  >  443 [ACK] Seq=1245 Ack=1 Win=64256 Len=1412 [TCP segment of a reassembled PDU]", 1736885388.595667000, 53054
"245","24.433819","10.49.10.60","142.251.135.78","TLSv1.3","1245","Application Data", 1736885388.596641000, 443
"246","24.434793","142.251.132.227","10.49.10.60","TCP","66","443  >  46952 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885388.596658000, 46952
"247","24.434810","10.49.10.60","142.251.132.227","TCP","54","46952  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885388.597496000, 46952
"248","24.435648","10.49.10.60","142.251.132.227","TLSv1.3","719","Client Hello", 1736885388.600852000, 37436
"249","24.439004","10.49.10.60","172.217.29.131","TCP","74","37436  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4259816235 TSecr=0 WS=128", 1736885388.603707000, 443
"250","24.441859","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=1 Ack=239 Win=1049 Len=0", 1736885388.644346000, 443
"251","24.482498","142.251.129.67","10.49.10.60","TCP","60","443  >  38250 [ACK] Seq=1 Ack=664 Win=269056 Len=0", 1736885388.644998000, 443
"252","24.483150","142.250.78.225","10.49.10.60","TCP","60","443  >  48012 [ACK] Seq=1 Ack=674 Win=269056 Len=0", 1736885388.647116000, 443
"253","24.485268","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=1 Ack=1239 Win=268800 Len=0", 1736885388.647142000, 443
"254","24.485294","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=1 Ack=1245 Win=268800 Len=0", 1736885388.647148000, 443
"255","24.485300","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=1 Ack=2657 Win=268800 Len=0", 1736885388.647161000, 443
"256","24.485313","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=1 Ack=3848 Win=268800 Len=0", 1736885388.654042000, 443
"257","24.492194","142.251.132.227","10.49.10.60","TCP","60","443  >  46952 [ACK] Seq=1 Ack=666 Win=269056 Len=0", 1736885388.663266000, 443
"258","24.501418","172.217.29.131","10.49.10.60","TCP","66","443  >  37436 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885388.663321000, 37436
"259","24.501473","10.49.10.60","172.217.29.131","TCP","54","37436  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885388.665970000, 37436
"260","24.504122","10.49.10.60","172.217.29.131","TLSv1.3","713","Client Hello", 1736885388.701176000, 443
"261","24.539328","142.251.129.67","10.49.10.60","TLSv1.3","2878","Server Hello, Change Cipher Spec", 1736885388.701222000, 38250
"262","24.539374","10.49.10.60","142.251.129.67","TCP","54","38250  >  443 [ACK] Seq=664 Ack=2825 Win=63616 Len=0", 1736885388.701236000, 443
"263","24.539388","142.251.129.67","10.49.10.60","TLSv1.3","1364","Application Data", 1736885388.701245000, 38250
"264","24.539397","10.49.10.60","142.251.129.67","TCP","54","38250  >  443 [ACK] Seq=664 Ack=4135 Win=62592 Len=0", 1736885388.702963000, 443
"265","24.541115","142.251.135.78","10.49.10.60","TLSv1.3","822","Server Hello, Change Cipher Spec, Application Data, Application Data", 1736885388.702992000, 53054
"266","24.541144","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=3848 Ack=769 Win=64128 Len=0", 1736885388.703002000, 443
"267","24.541154","142.251.135.78","10.49.10.60","TLSv1.3","116","Application Data", 1736885388.703009000, 53054
"268","24.541161","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=3848 Ack=831 Win=64128 Len=0", 1736885388.703986000, 443
"269","24.542138","142.251.135.78","10.49.10.60","TLSv1.3","85","Application Data", 1736885388.704011000, 53054
"270","24.542163","10.49.10.60","142.251.135.78","TCP","54","53054  >  443 [ACK] Seq=3848 Ack=862 Win=64128 Len=0", 1736885388.705859000, 443
"271","24.544011","142.250.78.225","10.49.10.60","TLSv1.3","2878","Server Hello, Change Cipher Spec", 1736885388.705892000, 48012
"272","24.544044","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=674 Ack=2825 Win=63616 Len=0", 1736885388.705927000, 443
"273","24.544079","142.250.78.225","10.49.10.60","TCP","2878","443  >  48012 [PSH, ACK] Seq=2825 Ack=674 Win=269056 Len=2824 [TCP segment of a reassembled PDU]", 1736885388.705941000, 48012
"274","24.544093","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=674 Ack=5649 Win=61568 Len=0", 1736885388.705947000, 443
"275","24.544099","142.250.78.225","10.49.10.60","TCP","1466","443  >  48012 [ACK] Seq=5649 Ack=674 Win=269056 Len=1412 [TCP segment of a reassembled PDU]", 1736885388.705955000, 48012
"276","24.544107","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=674 Ack=7061 Win=60544 Len=0", 1736885388.705989000, 443
"277","24.544141","142.250.78.225","10.49.10.60","TCP","1466","443  >  48012 [PSH, ACK] Seq=7061 Ack=674 Win=269056 Len=1412 [TCP segment of a reassembled PDU]", 1736885388.705999000, 48012
"278","24.544151","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=674 Ack=8473 Win=59520 Len=0", 1736885388.706003000, 443
"279","24.544155","142.250.78.225","10.49.10.60","TLSv1.3","777","Application Data", 1736885388.706013000, 48012
"280","24.544165","10.49.10.60","142.250.78.225","TCP","54","48012  >  443 [ACK] Seq=674 Ack=9196 Win=58880 Len=0", 1736885388.706255000, 53054
"281","24.544407","10.49.10.60","142.251.135.78","TLSv1.3","138","Application Data, Application Data", 1736885388.707645000, 53054
"282","24.545797","10.49.10.60","142.251.135.78","TLSv1.3","85","Application Data", 1736885388.707991000, 443
"283","24.546143","142.251.132.227","10.49.10.60","TLSv1.3","1466","Server Hello, Change Cipher Spec", 1736885388.708020000, 46952
"284","24.546172","10.49.10.60","142.251.132.227","TCP","54","46952  >  443 [ACK] Seq=666 Ack=1413 Win=64128 Len=0", 1736885388.708057000, 443
"285","24.546209","142.251.132.227","10.49.10.60","TCP","1466","443  >  46952 [PSH, ACK] Seq=1413 Ack=666 Win=269056 Len=1412 [TCP segment of a reassembled PDU]", 1736885388.708068000, 46952
"286","24.546220","10.49.10.60","142.251.132.227","TCP","54","46952  >  443 [ACK] Seq=666 Ack=2825 Win=63488 Len=0", 1736885388.708073000, 443
"287","24.546225","142.251.132.227","10.49.10.60","TLSv1.3","1363","Application Data", 1736885388.708079000, 46952
"288","24.546231","10.49.10.60","142.251.132.227","TCP","54","46952  >  443 [ACK] Seq=666 Ack=4134 Win=62464 Len=0", 1736885388.721958000, 38250
"289","24.560110","10.49.10.60","142.251.129.67","TLSv1.3","118","Change Cipher Spec, Application Data", 1736885388.723360000, 38250
"290","24.561512","10.49.10.60","142.251.129.67","TLSv1.3","152","Application Data", 1736885388.726272000, 46952
"291","24.564424","10.49.10.60","142.251.132.227","TLSv1.3","118","Change Cipher Spec, Application Data", 1736885388.727051000, 48012
"292","24.565203","10.49.10.60","142.250.78.225","TLSv1.3","118","Change Cipher Spec, Application Data", 1736885388.728067000, 46952
"293","24.566219","10.49.10.60","142.251.132.227","TLSv1.3","152","Application Data", 1736885388.728107000, 443
"294","24.566259","172.217.29.131","10.49.10.60","TCP","60","443  >  37436 [ACK] Seq=1 Ack=660 Win=269056 Len=0", 1736885388.728157000, 48012
"295","24.566309","10.49.10.60","142.250.78.225","TLSv1.3","152","Application Data", 1736885388.758081000, 443
"296","24.596233","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=862 Ack=3932 Win=268800 Len=0", 1736885388.758541000, 443
"297","24.596693","142.251.135.78","10.49.10.60","TCP","60","443  >  53054 [ACK] Seq=862 Ack=3963 Win=268800 Len=0", 1736885388.773494000, 443
"298","24.611646","142.251.129.67","10.49.10.60","TCP","60","443  >  38250 [ACK] Seq=4135 Ack=728 Win=269056 Len=0", 1736885388.774415000, 443
"299","24.612567","142.251.129.67","10.49.10.60","TLSv1.3","668","Application Data, Application Data", 1736885388.774568000, 443
"300","24.612720","142.251.129.67","10.49.10.60","TLSv1.3","85","Application Data", 1736885388.775383000, 38250
"301","24.613535","10.49.10.60","142.251.129.67","TLSv1.3","85","Application Data", 1736885388.778232000, 443
"302","24.616384","142.250.78.225","10.49.10.60","TCP","60","443  >  48012 [ACK] Seq=9196 Ack=738 Win=269056 Len=0", 1736885388.779259000, 443
"303","24.617411","142.250.78.225","10.49.10.60","TLSv1.3","668","Application Data, Application Data", 1736885388.779280000, 443
"304","24.617432","142.250.78.225","10.49.10.60","TLSv1.3","85","Application Data", 1736885388.780340000, 48012
"305","24.618492","10.49.10.60","142.250.78.225","TLSv1.3","85","Application Data", 1736885388.782771000, 443
"306","24.620923","142.251.132.227","10.49.10.60","TCP","60","443  >  46952 [ACK] Seq=4134 Ack=730 Win=269056 Len=0", 1736885388.783172000, 443
"307","24.621324","142.251.132.227","10.49.10.60","TLSv1.3","668","Application Data, Application Data", 1736885388.783511000, 443
"308","24.621663","172.217.29.131","10.49.10.60","TLSv1.3","1466","Server Hello, Change Cipher Spec", 1736885388.783537000, 37436
"309","24.621689","10.49.10.60","172.217.29.131","TCP","54","37436  >  443 [ACK] Seq=660 Ack=1413 Win=64128 Len=0", 1736885388.783562000, 443
"310","24.621714","172.217.29.131","10.49.10.60","TCP","1466","443  >  37436 [PSH, ACK] Seq=1413 Ack=660 Win=269056 Len=1412 [TCP segment of a reassembled PDU]", 1736885388.783572000, 37436
"311","24.621724","10.49.10.60","172.217.29.131","TCP","54","37436  >  443 [ACK] Seq=660 Ack=2825 Win=63488 Len=0", 1736885388.783575000, 443
"312","24.621727","172.217.29.131","10.49.10.60","TLSv1.3","1364","Application Data", 1736885388.783581000, 37436
"313","24.621733","10.49.10.60","172.217.29.131","TCP","54","37436  >  443 [ACK] Seq=660 Ack=4135 Win=62464 Len=0", 1736885388.784305000, 46952
"314","24.622457","10.49.10.60","142.251.132.227","TLSv1.3","85","Application Data", 1736885388.784709000, 443
"315","24.622861","142.251.132.227","10.49.10.60","TLSv1.3","85","Application Data", 1736885388.790303000, 443
"316","24.628455","142.251.133.170","10.49.10.60","TLSv1.2","123","Application Data", 1736885388.790436000, 443
"317","24.628588","142.251.133.170","10.49.10.60","TLSv1.2","85","Application Data", 1736885388.790601000, 443
"318","24.628753","142.251.133.170","10.49.10.60","TLSv1.2","93","Application Data", 1736885388.791342000, 37436
"319","24.629494","10.49.10.60","172.217.29.131","TLSv1.3","118","Change Cipher Spec, Application Data", 1736885388.791646000, 57204
"320","24.629798","10.49.10.60","142.251.133.170","TCP","54","57204  >  443 [ACK] Seq=239 Ack=140 Win=501 Len=0", 1736885388.791697000, 57204
"321","24.629849","10.49.10.60","142.251.133.170","TLSv1.2","93","Application Data", 1736885388.792057000, 37436
"322","24.630209","10.49.10.60","172.217.29.131","TLSv1.3","152","Application Data", 1736885388.794650000, 57190
"323","24.632802","10.49.10.60","142.251.133.170","TLSv1.2","919","Application Data", 1736885388.825898000, 46952
"324","24.664050","10.49.10.60","142.251.132.227","TCP","54","46952  >  443 [ACK] Seq=859 Ack=4779 Win=64128 Len=0", 1736885388.831329000, 443
"325","24.669481","142.251.129.67","10.49.10.60","TCP","60","443  >  38250 [ACK] Seq=4780 Ack=857 Win=269056 Len=0", 1736885388.836428000, 443
"326","24.674580","142.250.78.225","10.49.10.60","TCP","60","443  >  48012 [ACK] Seq=9841 Ack=867 Win=269056 Len=0", 1736885388.846119000, 443
"327","24.684271","142.251.132.227","10.49.10.60","TCP","60","443  >  46952 [ACK] Seq=4779 Ack=859 Win=269056 Len=0", 1736885388.847722000, 443
"328","24.685874","142.251.133.170","10.49.10.60","TCP","60","443  >  57204 [ACK] Seq=140 Ack=278 Win=1049 Len=0", 1736885388.850616000, 443
"329","24.688768","142.251.133.170","10.49.10.60","TCP","60","443  >  57190 [ACK] Seq=1805 Ack=1273 Win=1050 Len=0", 1736885388.852264000, 443
"330","24.690416","172.217.29.131","10.49.10.60","TCP","60","443  >  37436 [ACK] Seq=4135 Ack=724 Win=269056 Len=0", 1736885388.853250000, 443
"331","24.691402","172.217.29.131","10.49.10.60","TLSv1.3","668","Application Data, Application Data", 1736885388.853284000, 443
"332","24.691436","172.217.29.131","10.49.10.60","TLSv1.3","85","Application Data", 1736885388.854322000, 37436
"333","24.692474","10.49.10.60","172.217.29.131","TLSv1.3","85","Application Data", 1736885388.921267000, 443
"334","24.759419","172.217.29.131","10.49.10.60","TCP","60","443  >  37436 [ACK] Seq=4780 Ack=853 Win=269056 Len=0", 1736885389.046964000, 443
"335","24.885116","142.251.133.170","10.49.10.60","TLSv1.2","121","Application Data", 1736885389.047027000, 57190
"336","24.885179","10.49.10.60","142.251.133.170","TCP","54","57190  >  443 [ACK] Seq=1273 Ack=1872 Win=501 Len=0", 1736885389.047041000, 443
"337","24.885193","142.251.133.170","10.49.10.60","TLSv1.2","103","Application Data", 1736885389.047048000, 57190
